,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.33263157894736833,0.33035294117647057,0.391025641025641,0.3628735632183908,0.34043478260869564,0.38206349206349205,0.40307692307692305,0.39813084112149527,0.34981132075471705,0.4013953488372094,0.37868421052631573,0.3726315789473684,0.3235,0.25047619047619046,0.2494117647058823,0.14363636363636362,0.06,0.3833333333333333,0.24200000000000005,0.08000000000000002
1,0.2627722772277228,0.3450588235294118,0.24880597014925376,0.2882474226804124,0.2670909090909091,0.23333333333333336,0.22625,0.24771428571428572,0.19399999999999998,0.3484,0.41764705882352937,0.2981818181818181,0.39899999999999997,0.3227272727272727,0.3871428571428571,0.4044444444444445,0.6249999999999999,0.26,0.36000000000000004,
2,0.3874050632911392,0.432283950617284,0.4526771653543307,0.45329411764705885,0.5282165605095542,0.47835937500000003,0.45843137254901967,0.48934210526315786,0.48101694915254245,0.3869090909090909,0.29954545454545456,0.4789655172413793,0.43344827586206897,0.44852941176470584,0.41818181818181815,0.6100000000000001,0.7082142857142859,0.6728571428571427,0.7999999999999999,
3,0.25231884057971016,0.16803030303030303,0.2547887323943662,0.21916666666666665,0.2721621621621621,0.2655882352941177,0.324,0.27799999999999997,0.44359999999999994,0.4548387096774194,0.4263333333333333,0.4013333333333333,0.4097674418604652,0.4984,0.4442857142857143,0.5126666666666666,0.566206896551724,0.4734999999999999,0.3111111111111111,0.2833333333333334
4,0.4316182572614108,0.38041841004184096,0.40608695652173904,0.4208139534883721,0.460431654676259,0.4449557522123893,0.49813084112149536,0.4850420168067226,0.5037837837837837,0.5210101010101009,0.48247422680412366,0.4549295774647887,0.43062500000000004,0.5396153846153845,0.5515789473684208,0.725,0.4624999999999999,0.38999999999999996,0.07999999999999999,
5,0.21981818181818177,0.28876923076923083,0.26770491803278684,0.3226923076923077,0.2541025641025641,0.29900000000000004,0.25925000000000004,0.30048780487804877,0.2856,0.3032258064516129,0.31466666666666676,0.3077419354838708,0.23903225806451614,0.35086956521739127,0.3632,0.3283333333333333,0.1885714285714286,0.23000000000000007,0.16666666666666666,
6,0.3383453237410072,0.32446428571428576,0.36688,0.33747663551401863,0.3676041666666667,0.3260674157303371,0.37031746031746027,0.371829268292683,0.37238095238095237,0.3902941176470588,0.33704918032786885,0.30268292682926823,0.37533333333333335,0.3194117647058824,0.407741935483871,0.3288888888888889,0.3041176470588236,0.26125,0.28,
7,0.3448095238095238,0.34467391304347833,0.352316384180791,0.37572769953051643,0.3803048780487805,0.3099378881987578,0.34932773109243703,0.4104761904761905,0.37276923076923074,0.36012048192771084,0.320632911392405,0.2798214285714286,0.3939999999999999,0.41675000000000006,0.4579310344827587,0.46481481481481485,0.505,0.5428571428571429,0.7725,0.8
8,0.3456111111111111,0.3498666666666667,0.3961627906976744,0.3627044025157233,0.33657894736842103,0.42315436241610743,0.3742268041237113,0.3639285714285715,0.3289690721649484,0.39382352941176474,0.45569444444444446,0.4382142857142857,0.43320754716981136,0.4188888888888889,0.4254054054054055,0.446875,0.30857142857142866,0.2783333333333334,0.5333333333333333,0.32000000000000006
9,0.34607594936708863,0.3753012048192771,0.34267605633802817,0.3365562913907285,0.35375,0.40992000000000006,0.36232142857142857,0.3633962264150943,0.4188990825688073,0.42702702702702705,0.3985915492957748,0.41648648648648656,0.48941176470588227,0.45852941176470585,0.48095238095238096,0.49333333333333323,0.49444444444444446,0.34750000000000003,0.3666666666666667,
10,0.20388349514563106,0.17744186046511629,0.17872549019607847,0.17060975609756096,0.26228571428571434,0.21266666666666667,0.19413333333333335,0.1797014925373134,0.18830769230769231,0.17700000000000005,0.18675675675675682,0.2021428571428571,0.22499999999999998,0.19733333333333328,0.1892857142857143,0.20833333333333334,0.19625,0.35,0.27,
